324|1|2|1|211|1|11|6870|0,00|0,00|
324|1|3|1|211|1|11|6870|0,00|0,00|
324|1|4|1|211|1|11|6870|0,00|0,00|
324|1|5|1|211|1|11|6870|0,00|0,00|
324|1|6|1|211|1|11|6870|0,00|0,00|
324|1|7|3|211|1|11|6929|0,00|0,00|
324|1|9|4|211|1|11|6994|0,00|0,00|
324|1|11|5|211|1|11|7027|4,17|177,22|
324|1|12|5|211|1|11|7027|4,17|209,00|
