324|1|211|1|11|6870|31/10/2017 00:00:00|810,81|NAO|01/10/2017 00:00:00|31/10/2017 00:00:00|FECHADA|1|810,81|
324|3|211|1|11|6929|30/11/2017 00:00:00|119,35|NAO|01/11/2017 00:00:00|30/11/2017 00:00:00|FECHADA|1|119,35|
324|4|211|1|11|6994|05/01/2018 00:00:00|208,50|NAO|01/12/2017 00:00:00|01/01/2018 00:00:00|FECHADA|1|208,50|
324|5|211|1|11|7027|31/01/2018 00:00:00|386,22|SIM|01/01/2018 00:00:00|31/01/2018 00:00:00|FECHADA|1|386,22|
324|7|211|1|11|7080|28/02/2018 00:00:00|366,95|SIM|01/02/2018 00:00:00|28/02/2018 00:00:00|ABERTA|1|0,00|
324|8|211|42|11|7122|01/03/2018 00:00:00|573,37|SIM|01/03/2018 00:00:00|31/03/2018 00:00:00|ABERTA|1|0,00|
324|9|211|42|11|7169|02/05/2018 00:00:00|503,32|SIM|01/04/2018 00:00:00|02/05/2018 00:00:00|ABERTA|1|0,00|
324|10|211|42|11|7247|07/06/2018 00:00:00|652,74|SIM|01/05/2018 00:00:00|31/05/2018 00:00:00|ABERTA|1|0,00|
324|11|211|42|11|7400|01/09/2018 00:00:00|587,28|SIM|01/08/2018 00:00:00|31/08/2018 00:00:00|ABERTA|1|0,00|
